id,className,classId,dimData
1,iris,1,"0.356263,0.453288,0.810085"
1,iris,1,"1,0.741531,0.810085"
1,iris,1,"0.450187,0.547433,0.0984474"
1,iris,1,"0.267379,0.731606,0.0887486"
1,iris,1,"0.578728,0.5529,0.810085"
1,iris,1,"0.211345,0.788059,0.0640043"
1,iris,1,"0.455612,0.497773,0.772699"
1,iris,1,"0.648488,0.584136,0.810085"
1,iris,1,"0.447156,0.493987,0.798027"
1,iris,1,"0,0.293766,0.810085"
1,iris,1,"0.818655,0.660331,0.810085"
1,iris,1,"0.13016,0.352047,0.810085"
1,iris,1,"0.700669,0.295079,0.0727309"
1,iris,1,"0.430208,0.493435,0.816534"
1,iris,1,"0.347411,0.449324,0.810085"
1,iris,1,"0.826407,0.168401,0.0551396"
1,iris,1,"0.959493,0.0343212,0.194082"
1,iris,1,"0.112678,0.887464,0.0727309"
1,iris,1,"0.0416676,0.959004,0.0727309"
1,iris,1,"0.256736,0.408723,0.803504"
1,iris,1,"0.432867,0.564881,0.0727309"
1,iris,1,"0.225234,0.394618,0.810085"
1,iris,1,"0.0759509,0.327774,0.810085"
1,iris,1,"0.248462,0.405019,0.790512"
1,iris,1,"0.088852,0.333551,0.810085"
1,iris,1,"0.818559,0.176308,0.072821"
1,iris,1,"0.567658,0.429083,0.0727309"
1,iris,1,"0.398416,0.472163,0.810085"
1,iris,1,"0.834782,0.200238,0.100874"
1,iris,1,"0.863388,0.680361,0.810085"
1,iris,1,"0.852779,0.141833,0.026353"
1,iris,1,"0.684894,0.600438,0.810085"
1,iris,1,"0.991676,0.00189733,0.0727309"
1,iris,1,"0.332256,0.666245,0.0727309"
1,iris,1,"0.747946,0.62867,0.810085"
1,iris,1,"0.922029,0.0720648,0.0457716"
1,iris,1,"0.383871,0.46565,0.810085"
1,iris,1,"0.929747,0.710074,0.810085"
1,iris,1,"0.502824,0.518913,0.810085"
1,iris,1,"0.410623,0.477629,0.810085"
1,iris,1,"0.0354767,0.965241,0.0727309"
1,iris,1,"0.793263,0.201793,0.0413399"
1,iris,1,"0.336154,0.444284,0.810085"
1,iris,1,"0.901329,0.697349,0.810085"
1,iris,1,"0.448835,0.548794,0.0984474"
1,iris,1,"0.0708423,0.325487,0.810085"
1,iris,1,"0.696586,0.299193,0.0727309"
1,iris,1,"0.450228,0.495362,0.787005"
1,iris,1,"0.566459,0.430292,0.0727309"
1,iris,1,"0.400702,0.597287,0.0727309"
1,iris,1,"0.869863,0.124621,0.0984098"
1,iris,1,"0.532979,0.464022,0.0727309"
1,iris,1,"0.4179,0.579961,0.0727309"
1,iris,1,"0.608363,0.56617,0.805641"
1,iris,1,"0.796647,0.198384,0.0387122"
1,iris,1,"0.679101,0.316808,0.0234338"
1,iris,1,"0.014337,0.986539,0.0727309"
1,iris,1,"0.496953,0.516284,0.810085"
1,iris,1,"0.258171,0.740883,0.0799791"
1,iris,1,"0.778153,0.642196,0.810085"
1,iris,1,"0.105575,0.341039,0.810085"
1,iris,1,"0.308297,0.690382,0.0727309"
1,iris,1,"0.858155,0.678018,0.810085"
1,iris,1,"0.424643,0.483906,0.873336"
1,iris,1,"0.368742,0.629486,0.0727309"
1,iris,1,"0.0906565,0.909649,0.0727309"
1,iris,1,"0.176911,0.37298,0.810085"
1,iris,1,"0.120339,0.879745,0.0727309"
1,iris,1,"0.581932,0.414703,0.0727309"
1,iris,1,"0.432303,0.56545,0.0727309"
1,iris,1,"0.633243,0.363009,0.0727309"
1,iris,1,"0.690591,0.339026,0.0895172"
1,iris,1,"0.21413,0.785253,0.0640043"
1,iris,1,"0.588294,0.557184,0.810085"
1,iris,1,"0.966873,0.0268858,0.0727309"
1,iris,1,"0.397174,0.471607,0.810085"
1,iris,1,"0.537759,0.459206,0.0727309"
1,iris,1,"0.0795646,0.329392,0.810085"
1,iris,1,"0.0659716,0.934518,0.0727309"
1,iris,1,"0.522427,0.52769,0.810085"
1,iris,1,"0.0094867,0.298014,0.810085"
1,iris,1,"0.275021,0.723907,0.0887486"
1,iris,1,"0.102866,0.339826,0.810085"
1,iris,1,"0.329897,0.668621,0.0727309"
1,iris,1,"0.588782,0.557402,0.810085"
1,iris,1,"0.650698,0.345423,0.21556"
1,iris,1,"0.664968,0.591515,0.810085"
1,iris,1,"0.124174,0.875881,0.0727309"
1,iris,1,"0.465524,0.502212,0.810085"
1,iris,1,"0.00788219,0.297295,0.810085"
1,iris,1,"0.121272,0.348067,0.810085"
1,iris,1,"0.118268,0.881831,0.0727309"
1,iris,1,"0.478832,0.50817,0.786217"
1,iris,1,"0.633498,0.577424,0.818125"
1,iris,1,"0.626752,0.369548,0.0727309"
1,iris,1,"0.97067,0.728398,0.810085"
1,iris,1,"0.443753,0.492463,0.798027"
1,iris,1,"0.958205,0.722817,0.810085"
1,iris,1,"0.86257,0.0615985,0.0715629"
1,iris,1,"0.647,0.58347,0.810085"
1,iris,1,"0.859127,0.678453,0.810085"
1,iris,1,"0.580066,0.553499,0.810085"
1,iris,1,"0.420976,0.482264,0.873336"
1,iris,1,"0.87402,0.685122,0.810085"
1,iris,1,"0.38726,0.546616,1"
1,iris,1,"0.353609,0.644732,0.0727309"
1,iris,1,"0.652537,0.585949,0.810085"
1,iris,1,"0.284172,0.421008,0.85"
1,iris,1,"0.102259,0.339554,0.810085"
1,iris,1,"0.134564,0.865413,0.0727309"
1,iris,1,"0.0236434,0.304353,0.810085"
1,iris,1,"0.99356,0,0.0727309"
1,iris,1,"0.49527,0.515531,0.810085"
1,iris,1,"0.499836,0.517575,0.810085"
1,iris,1,"0.932713,0.711402,0.810085"
1,iris,1,"0.72389,0.617899,0.810085"
1,iris,1,"0.627146,0.369151,0.0727309"
1,iris,1,"0.751275,0.244095,0.0744197"
1,iris,1,"0.479449,0.508447,0.786217"
1,iris,1,"0.993281,0.738522,0.810085"
1,iris,1,"0.490104,0.513217,0.852855"
1,iris,1,"0.650881,0.345239,0.21556"
1,iris,1,"0.732887,0.262621,0.0727309"
1,iris,1,"0.750075,0.629623,0.810085"
1,iris,1,"0.890282,0.10405,0.102397"
1,iris,1,"0.400012,0.428932,0.0390778"
1,iris,1,"0.940528,0.0534281,0.122654"
1,iris,1,"0.0875237,0.912805,0.0727309"
1,iris,1,"0.287814,0.422639,0.85"
1,iris,1,"0.463254,0.534268,0.0382127"
1,iris,1,"0.772861,0.639826,0.810085"
1,iris,1,"0.811676,0.657206,0.810085"
1,iris,1,"0.537797,0.534573,0.810085"
1,iris,1,"0.429348,0.568427,0.0727309"
1,iris,1,"0.588286,0.408302,0.0727309"
1,iris,1,"0.576643,0.420032,0.0727309"
1,iris,1,"0.67813,0.597409,0.810085"
1,iris,1,"0.223622,0.393896,0.810085"
1,iris,1,"0.81357,0.181335,0.072821"
1,iris,1,"0.619124,0.570988,0.811824"
1,iris,1,"0.00122602,0.294315,0.810085"
1,iris,1,"0.152631,0.362109,0.810085"
1,iris,1,"0.392409,0.605642,0.0727309"
1,iris,1,"0.789631,0.205453,0.0413399"
1,iris,1,"0.362506,0.456083,0.810085"
1,iris,1,"0.109122,0.891046,0.0727309"
1,iris,1,"0.129062,0.351555,0.810085"
1,iris,1,"0.686526,0.309328,0.0727309"
1,iris,1,"0.523114,0.47396,0.0729937"
1,iris,1,"0.855839,0.13875,0.0344083"
1,iris,1,"0.69771,0.29806,0.0727309"
1,iris,1,"0.37611,0.462175,0.810085"
1,iris,1,"0.610703,0.385717,0.0727309"
1,iris,1,"0.943901,0.05003,0.158816"
1,iris,1,"0.480665,0.508991,0.786217"
1,iris,1,"0.809611,0.185323,0.072821"
1,iris,1,"0.82979,0.665317,0.810085"
1,iris,1,"0.489245,0.512833,0.852855"
1,iris,1,"0.410277,0.587641,0.0727309"
1,iris,1,"0.48839,0.508944,0.800385"
1,iris,1,"0.543269,0.537023,0.810085"
1,iris,1,"0.643121,0.581733,0.810085"
1,iris,1,"0.394003,0.604037,0.0727309"
1,iris,1,"0.472632,0.505394,0.782488"
1,iris,1,"0.229113,0.396355,0.810085"
1,iris,1,"0.866748,0.681865,0.810085"
1,iris,1,"0.490152,0.513239,0.852855"
1,iris,1,"0.681021,0.314874,0"
1,iris,1,"0.809894,0.656408,0.810085"
1,iris,1,"0.278503,0.41847,0.841141"
1,iris,1,"0.66045,0.589492,0.810085"
1,iris,1,"0.888503,0.105842,0.107826"
1,iris,1,"0.403119,0.594852,0.0727309"
1,iris,1,"0.623527,0.372798,0.0727309"
1,iris,1,"0.151227,0.36148,0.810085"
1,iris,1,"0.646208,0.349947,0.0727309"
1,iris,1,"0.961789,0.0320082,0.0727309"
1,iris,1,"0.66346,0.59084,0.810085"
1,iris,1,"0.257786,0.994474,0.792013"
1,iris,1,"0.2395,0.73986,0.0799791"
1,iris,1,"0.496499,0.516081,0.810085"
1,iris,1,"0.42591,0.484473,0.873336"
1,iris,1,"0.338802,0.44547,0.810085"
1,iris,1,"0.384494,0.465929,0.810085"
1,iris,1,"0.659756,0.336298,0.145561"
1,iris,1,"0.82896,0.664945,0.810085"
1,iris,1,"0.000975589,1,0.0727309"
1,iris,1,"0.743215,0.626552,0.810085"
1,iris,1,"0.221189,0.778141,0.0640043"
1,iris,1,"0.142382,0.857537,0.0727309"
1,iris,1,"0.412583,0.585318,0.0727309"
1,iris,1,"0.952262,0.0416058,0.0727309"
1,iris,1,"0.041714,0.312444,0.810085"
1,iris,1,"0.0129228,0.987964,0.0727309"
1,iris,1,"0.419124,0.481435,0.873336"
1,iris,1,"0.833098,0.666798,0.810085"
1,iris,1,"0.907954,0.0504319,0.329185"
1,iris,1,"0.498345,0.516908,0.810085"
1,iris,1,"0.913765,0.702918,0.810085"
1,iris,1,"0.92708,0.0669767,0.122654"
1,iris,1,"0.660428,0.589482,0.810085"
1,iris,1,"0.795465,0.199575,0.0387122"
1,iris,1,"0.752178,0.630565,0.810085"
1,iris,1,"0.618292,0.570615,0.809215"
1,iris,1,"0.390494,0.51294,0.0244881"
1,iris,1,"0.31813,0.436214,0.810085"
1,iris,1,"0.568418,0.428318,0.0727309"
1,iris,1,"0.738568,0.624471,0.810085"
1,iris,1,"0.0585705,0.941975,0.0727309"
1,iris,1,"0.0756425,0.924775,0.0727309"
1,iris,1,"0.0475853,0.953042,0.0727309"
1,iris,1,"0.93281,0.711446,0.810085"
1,iris,1,"0.280835,0.419514,0.841141"
1,iris,1,"0.465486,0.532019,0.0799591"
1,iris,1,"0.0520959,0.317093,0.810085"
1,iris,1,"0.0726393,0.927801,0.0727309"
1,iris,1,"0.0635505,0.322222,0.810085"
1,iris,1,"0.349455,0.45024,0.810085"
1,iris,1,"0.523075,0.527981,0.810085"
1,iris,1,"0.367794,0.458451,0.810085"
1,iris,1,"0.422423,0.575403,0.0727309"
1,iris,1,"0.356836,0.641481,0.0727309"
1,iris,1,"0.589613,0.557774,0.810085"
1,iris,1,"0.269706,0.414531,0.82757"
1,iris,1,"0.899343,0.69646,0.810085"
1,iris,1,"0.400018,0.597976,0.0727309"
1,iris,1,"0.864169,0.680711,0.810085"
1,iris,1,"0.416781,0.480386,0.810085"
1,iris,1,"0.530917,0.466099,0.0727309"
1,iris,1,"0.794226,0.221354,0.226342"
1,iris,1,"0.087258,0.332837,0.810085"
1,iris,1,"0.644155,0.352016,0.0727309"
1,iris,1,"0.864714,0.129809,0.0478543"
1,iris,1,"0.889246,0.105094,0.107826"
1,iris,1,"0.971873,0.728937,0.810085"
1,iris,1,"0.237784,0.400237,0.810085"
1,iris,1,"0.337567,0.660894,0.0727309"
1,iris,1,"0.176928,0.822733,0.0727309"
1,iris,1,"0.778465,0.642335,0.810085"
1,iris,1,"0.282076,0.716799,0.0895661"

